origem,destino,distancia,tempo,carregamento
Hotel Ribeira dos Icos,GNC Suécia - Volvo,293.8766822576399,176.32600935458396,1602.9637214053087
Hotel Ribeira dos Icos,BR Super Carga - Invest Energia Solar,256.92825265310313,154.15695159186188,513.8565053062063
Hotel Ribeira dos Icos,Porsche Riomar Fortaleza,297.5509285341015,178.5305571204609,1623.0050647314627
Hotel Ribeira dos Icos,Pão De Açúcar,298.68943183932623,179.21365910359575,814.6075413799806
Hotel Ribeira dos Icos,Alpha Garage Full Service and Performance,215.64716366092645,129.38829819655587,588.128628166163
Hotel Ribeira dos Icos,Hotel Jaguarindia - Estação Urbeletric,251.2190814551178,150.7314488730707,714.3670562704771
Hotel Ribeira dos Icos,BR-222;BR-403,343.02931881406994,205.81759128844195,1871.0690117131087
Hotel Ribeira dos Icos,Lanchonete Lili Doces - BR Super Carga,395.77534278429783,237.46520567057868,593.6630141764467
Hotel Ribeira dos Icos,Porsche Center Fortaleza,295.49821290543207,177.29892774325924,118.19928516217283
Hotel Ribeira dos Icos,Vitoria Palace Hotel,215.76395582036565,129.4583734922194,647.2918674610969
Alpha Garage Full Service and Performance,VAPT Guarabira | LM Telecom,273.0019824308301,163.80118945849804,409.50297364624515
Alpha Garage Full Service and Performance,VAPT João Pessoa | Intense Body Center,345.366512728986,207.2199076373916,518.049769093479
Alpha Garage Full Service and Performance,[BR SUPER CARGA] - Carajás João Pessoa,347.7367401517177,208.6420440910306,231.82449343447848
Alpha Garage Full Service and Performance,DCC Energy - Bezerra Open Mall,213.07909786729618,127.84745872037772,426.15819573459237
Alpha Garage Full Service and Performance,DCC Energy - Dragon Force,205.83674767345698,123.50204860407418,561.3729482003372
Alpha Garage Full Service and Performance,Eletroposto DCC Energy,208.5439070963901,125.12634425783406,568.7561102628821
Alpha Garage Full Service and Performance,Planeta Charge - Jean da Picanha,373.2292052345828,223.9375231407497,746.4584104691656
Alpha Garage Full Service and Performance,BR Super Carga - Auto Posto 405,141.87260547298501,85.12356328379101,283.74521094597003
Alpha Garage Full Service and Performance,BR Super Carga - Estação Tibau - Tibau,41.98753109236446,25.192518655418677,62.981296638546695
Alpha Garage Full Service and Performance,"SUPER SHOCK'S- NÓS VAMOS ATÉ VOCÊ, MÓVEL ",276.7939686520162,166.0763811912097,754.892641778226
Alpha Garage Full Service and Performance,"SUPER SHOCK'S- NÓS VAMOS ATÉ VOCÊ, MÓVEL, ZAP:83981922032 ",276.4018596104682,165.84111576628092,753.8232534830951
Alpha Garage Full Service and Performance,BR Super Carga - Grid One Beberibe,146.48350470533535,87.89010282320122,146.48350470533535
Alpha Garage Full Service and Performance,BR Super Carga - Neto Jr Equipadora,243.86259935039934,146.3175596102396,365.793899025599
Alpha Garage Full Service and Performance,BR Super Carga - STA Mercedes,247.17459635808257,148.30475781484955,247.1745963580826
Alpha Garage Full Service and Performance,Cariri Solar Energia Solar,311.9726685874231,187.18360115245383,467.9590028811346
Alpha Garage Full Service and Performance,DCC Energy - Reserva Open Mall,203.37549841121114,122.02529904672669,259.62829584409934
Alpha Garage Full Service and Performance,BR Super Carga - Auto Posto Kariri,308.6716305712826,185.20297834276957,308.6716305712826
Alpha Garage Full Service and Performance,Volvo - Posto Ceaka,372.94384289480274,223.76630573688163,372.94384289480274
Alpha Garage Full Service and Performance,BR Super Carga - Pagelar,275.61937671296073,165.37162602777644,551.2387534259215
Alpha Garage Full Service and Performance,BR Super Carga - Restaurante Carreteiro,192.2256488997402,115.33538933984413,384.4512977994804
Alpha Garage Full Service and Performance,Volvo - Posto Chabocão,200.09527653352976,120.05716592011785,100.04763826676488
Alpha Garage Full Service and Performance,Volvo - Salgueiro Plaza Hotel,372.7987520196464,223.67925121178783,745.5975040392927
Alpha Garage Full Service and Performance,Planeta Net Telecom - Estacionamento,369.8766978819433,221.92601872916597,739.7533957638866
Alpha Garage Full Service and Performance,BR Super Carga - AutoPosto Uniao,327.59366392316656,196.55619835389993,655.1873278463331
Alpha Garage Full Service and Performance,DCC Energy - Guaramiranga Parque,208.12077512034082,124.8724650722045,416.24155024068165
Alpha Garage Full Service and Performance,Planeta Charger - Super Feirao do Lar,239.3201605429569,143.59209632577415,478.6403210859138
Alpha Garage Full Service and Performance,DCC Energy - Posto Fortim BR,99.81544059305432,59.88926435583259,199.63088118610864
Alpha Garage Full Service and Performance,BR Super Carga - Murano Center Hotel,85.64024913200628,51.384149479203764,128.46037369800942
Alpha Garage Full Service and Performance,BR Super Carga - Bela Vista Empresarial,6.39632629941504,3.8377957796490234,6.39632629941504
Alpha Garage Full Service and Performance,BR Super Carga - Churrascaria Guaiba,131.25147550763307,78.75088530457984,196.8772132614496
Alpha Garage Full Service and Performance,BR Super Carga - Ello Hotel,250.3291955921407,150.19751735528442,429.1357638722412
Alpha Garage Full Service and Performance,DCC Energy - Posto BR,271.4884824389211,162.89308946335265,542.9769648778422
Alpha Garage Full Service and Performance,Audi Center Natal,245.3687817101078,147.2212690260647,98.14751268404312
Alpha Garage Full Service and Performance,Planeta Charge,339.5830020300936,203.74980121805618,509.3745030451404
Alpha Garage Full Service and Performance,DCC Energy - Íbis Hotel,238.12376782459788,142.87426069475873,303.9877887122526
Alpha Garage Full Service and Performance,Restaurante Braseiro,300.802969628059,180.4817817768354,820.3717353492517
Alpha Garage Full Service and Performance,Estação Posto Sinhá Sabóia,373.0034391853194,223.80206351119162,639.4344671748332
Alpha Garage Full Service and Performance,Investy Energy - Estação Restaurante Raízes do Litoral,280.36119545930063,168.21671727558038,420.5417931889509
Alpha Garage Full Service and Performance,BR Super Carga - Centro Comercial Flávio Carneiro,208.66939035509293,125.20163421305574,78.25102138315985
Alpha Garage Full Service and Performance,Renault Gamboa,4.091713354560087,2.4550280127360518,11.159218239709327
Alpha Garage Full Service and Performance,Vila Vagalume,304.3942796906102,182.63656781436612,830.1662173380278
Alpha Garage Full Service and Performance,GWM Newhouse,206.15243497963985,123.6914609877839,247.3829219755678
Alpha Garage Full Service and Performance,Audi Center Fortaleza,204.5038683110582,122.7023209866349,81.80154732442328
Alpha Garage Full Service and Performance,Nord Renault,374.0703796157295,224.4422277694377,1020.191944406535
Alpha Garage Full Service and Performance,BR Super Carga - Estação Mossoró - Transfusão,2.9318819267504774,1.7591291560502864,4.397822890125716
Alpha Garage Full Service and Performance,Restaurante Divino 88 - Br Super Carga,217.23014681013677,130.33808808608208,325.84522021520513
Alpha Garage Full Service and Performance,55 Energy Eletropostos,209.95819127602283,125.9749147656137,572.6132489346078
Alpha Garage Full Service and Performance,Auto Posto e Churrascaria Mateus,143.01896047091273,85.81137628254764,1430.1896047091275
Alpha Garage Full Service and Performance,Auto Posto e Pousada O Barateiro,217.02526732060858,130.21516039236514,1860.2165770337876
Alpha Garage Full Service and Performance,Hotel Imperador,373.59762609544583,224.1585756572675,3202.265366532393
Alpha Garage Full Service and Performance,Hotel Ribeira dos Icos,215.64716366092645,129.38829819655587,2156.4716366092644
Alpha Garage Full Service and Performance,Estação Urbeletric - Villa Beach Tenis,205.46700202621412,123.28020121572847,1665.9486650774118
Alpha Garage Full Service and Performance,HAUS Motors,205.85889991936233,123.51533995161739,561.4333634164427
Alpha Garage Full Service and Performance,GNC Suécia - Volvo,205.63748703135957,123.38249221881574,1121.6590201710521
Alpha Garage Full Service and Performance,BR Super Carga - Invest Energia Solar,177.62138364914395,106.57283018948637,355.2427672982879
Alpha Garage Full Service and Performance,Porsche Riomar Fortaleza,206.35171431494865,123.8110285889692,1125.5548053542655
Alpha Garage Full Service and Performance,Pão De Açúcar,209.11093688299758,125.46656212979855,570.302555135448
Alpha Garage Full Service and Performance,Hotel Jaguarindia - Estação Urbeletric,100.73580475876282,60.441482855257696,286.4525253803682
Alpha Garage Full Service and Performance,BR-222;BR-403,380.2099451762635,228.1259671057581,2073.872428234164
Alpha Garage Full Service and Performance,PG Prime Jaguar Land Rover,245.23294596769884,147.1397675806193,613.0823649192471
Alpha Garage Full Service and Performance,Posto Pichilau João Pessoa - Corredor Verde Neoenergia,345.53426885825303,207.32056131495182,414.64112262990363
Alpha Garage Full Service and Performance,Porsche Center Fortaleza,206.25828013549253,123.75496808129553,82.50331205419701
Alpha Garage Full Service and Performance,Eletroposto Posto Pichilau Parnamirim - Corredor Verde Neoenergia,242.95884712985026,145.77530827791017,291.55061655582034
Alpha Garage Full Service and Performance,Vitoria Palace Hotel,5.853602582371645,3.512161549422987,17.560807747114932
Hotel Jaguarindia - Estação Urbeletric,VAPT Guarabira | LM Telecom,369.7055174816414,221.82331048898484,554.5582762224622
Hotel Jaguarindia - Estação Urbeletric,DCC Energy - Posto Freitas,309.74118087697656,185.84470852618594,395.41427345997005
Hotel Jaguarindia - Estação Urbeletric,DCC Energy - Bezerra Open Mall,115.75125266740817,69.4507516004449,231.50250533481633
Hotel Jaguarindia - Estação Urbeletric,DCC Energy - Dragon Force,107.80290219232253,64.68174131539352,294.0079150699706
Hotel Jaguarindia - Estação Urbeletric,Eletroposto DCC Energy,110.40908540204823,66.24545124122893,301.1156874601316
Hotel Jaguarindia - Estação Urbeletric,Planeta Charge - Jean da Picanha,295.4689037512953,177.2813422507772,590.9378075025905
Hotel Jaguarindia - Estação Urbeletric,BR Super Carga - Auto Posto 405,197.71860202169213,118.63116121301528,395.43720404338427
Hotel Jaguarindia - Estação Urbeletric,BR Super Carga - Estação Tibau - Tibau,73.79087097451222,44.27452258470733,110.68630646176832
Hotel Jaguarindia - Estação Urbeletric,"SUPER SHOCK'S- NÓS VAMOS ATÉ VOCÊ, MÓVEL ",377.03602832975656,226.22161699785394,1028.2800772629726
Hotel Jaguarindia - Estação Urbeletric,"SUPER SHOCK'S- NÓS VAMOS ATÉ VOCÊ, MÓVEL, ZAP:83981922032 ",376.629705923832,225.9778235542992,1027.1719252468147
Hotel Jaguarindia - Estação Urbeletric,BR Super Carga - Grid One Beberibe,50.900569820150174,30.540341892090105,50.900569820150174
Hotel Jaguarindia - Estação Urbeletric,BR Super Carga - Neto Jr Equipadora,323.3871247042389,194.03227482254334,485.0806870563583
Hotel Jaguarindia - Estação Urbeletric,BR Super Carga - STA Mercedes,327.04124306977593,196.22474584186554,327.04124306977593
Hotel Jaguarindia - Estação Urbeletric,Cariri Solar Energia Solar,353.7239459386926,212.23436756321559,530.5859189080389
Hotel Jaguarindia - Estação Urbeletric,DCC Energy - Reserva Open Mall,105.61917135796676,63.37150281478006,134.83298471229799
Hotel Jaguarindia - Estação Urbeletric,BR Super Carga - Auto Posto Kariri,349.978341327528,209.9870047965168,349.978341327528
Hotel Jaguarindia - Estação Urbeletric,BR Super Carga - Pagelar,375.8999207115947,225.5399524269568,751.7998414231894
Hotel Jaguarindia - Estação Urbeletric,BR Super Carga - Restaurante Carreteiro,288.46937537057937,173.0816252223476,576.9387507411587
Hotel Jaguarindia - Estação Urbeletric,Volvo - Posto Chabocão,266.1904957879615,159.7142974727769,133.09524789398074
Hotel Jaguarindia - Estação Urbeletric,Planeta Net Telecom - Estacionamento,332.54277459774374,199.52566475864626,665.0855491954875
Hotel Jaguarindia - Estação Urbeletric,BR Super Carga - AutoPosto Uniao,263.98970836965,158.39382502179,527.9794167393
Hotel Jaguarindia - Estação Urbeletric,DCC Energy - Guaramiranga Parque,131.87362817123295,79.12417690273978,263.7472563424659
Hotel Jaguarindia - Estação Urbeletric,Planeta Charger - Super Feirao do Lar,171.0637434590768,102.63824607544608,342.1274869181536
Hotel Jaguarindia - Estação Urbeletric,DCC Energy - Posto Fortim BR,5.940467806336633,3.5642806838019796,11.880935612673266
Hotel Jaguarindia - Estação Urbeletric,BR Super Carga - Murano Center Hotel,89.13840149760237,53.48304089856142,133.70760224640355
Hotel Jaguarindia - Estação Urbeletric,BR Super Carga - Bela Vista Empresarial,94.97727767753992,56.98636660652395,94.97727767753992
Hotel Jaguarindia - Estação Urbeletric,BR Super Carga - Churrascaria Guaiba,220.44843845017797,132.26906307010677,330.672657675267
Hotel Jaguarindia - Estação Urbeletric,BR Super Carga - Ello Hotel,273.4138205814922,164.0482923488953,468.7094067111295
Hotel Jaguarindia - Estação Urbeletric,DCC Energy - Posto BR,182.190045191487,109.3140271148922,364.380090382974
Hotel Jaguarindia - Estação Urbeletric,Audi Center Natal,325.20963361113655,195.12578016668195,130.08385344445463
Hotel Jaguarindia - Estação Urbeletric,Posto Catatau,367.2756887197701,220.36541323186205,1001.6609692357365
Hotel Jaguarindia - Estação Urbeletric,Planeta Charge,329.7220599785204,197.83323598711223,494.58308996778067
Hotel Jaguarindia - Estação Urbeletric,DCC Energy - Íbis Hotel,143.03119291825834,85.81871575095501,182.5930122360745
Hotel Jaguarindia - Estação Urbeletric,Restaurante Braseiro,216.13429912572127,129.68057947543275,589.4571794337853
Hotel Jaguarindia - Estação Urbeletric,Estação Posto Sinhá Sabóia,295.6338340170025,177.3803004102015,506.80085831486144
Hotel Jaguarindia - Estação Urbeletric,Investy Energy - Estação Restaurante Raízes do Litoral,186.7341877115536,112.04051262693217,280.10128156733043
Hotel Jaguarindia - Estação Urbeletric,BR Super Carga - Centro Comercial Flávio Carneiro,110.5493125825772,66.32958754954632,41.455992218466456
Hotel Jaguarindia - Estação Urbeletric,Renault Gamboa,96.70429223279787,58.022575339678724,263.73897881672144
Hotel Jaguarindia - Estação Urbeletric,Vila Vagalume,208.8385347940978,125.30312087645868,569.5596403475395
Hotel Jaguarindia - Estação Urbeletric,GWM Newhouse,108.23591443464238,64.94154866078543,129.88309732157086
Hotel Jaguarindia - Estação Urbeletric,Audi Center Fortaleza,105.95647968065643,63.573887808393856,42.382591872262566
Hotel Jaguarindia - Estação Urbeletric,Nord Renault,296.67252682165696,178.00351609299418,809.1068913317916
Hotel Jaguarindia - Estação Urbeletric,BR Super Carga - Estação Mossoró - Transfusão,97.80982309707034,58.6858938582422,146.7147346456055
Hotel Jaguarindia - Estação Urbeletric,Restaurante Divino 88 - Br Super Carga,189.08692170063736,113.45215302038243,283.6303825509561
Hotel Jaguarindia - Estação Urbeletric,55 Energy Eletropostos,111.7704122459841,67.06224734759046,304.82839703450213
Hotel Jaguarindia - Estação Urbeletric,Auto Posto e Churrascaria Mateus,167.2279537879402,100.33677227276412,1672.2795378794021
Hotel Jaguarindia - Estação Urbeletric,Auto Posto e Pousada O Barateiro,252.20766034173735,151.3245962050424,2161.7799457863202
Hotel Jaguarindia - Estação Urbeletric,Hotel Ribeira dos Icos,251.2190814551178,150.7314488730707,2512.190814551178
Hotel Jaguarindia - Estação Urbeletric,Estação Urbeletric - Villa Beach Tenis,107.56113602281124,64.53668161368674,872.1173191038749
Hotel Jaguarindia - Estação Urbeletric,HAUS Motors,108.08005029146653,64.84803017487992,294.76377352218145
Hotel Jaguarindia - Estação Urbeletric,GNC Suécia - Volvo,107.92564592235672,64.75538755341402,588.6853413946731
Hotel Jaguarindia - Estação Urbeletric,BR Super Carga - Invest Energia Solar,87.0878741245069,52.25272447470414,174.1757482490138
Hotel Jaguarindia - Estação Urbeletric,Porsche Riomar Fortaleza,107.95809629635825,64.77485777781494,588.8623434346813
Hotel Jaguarindia - Estação Urbeletric,Pão De Açúcar,110.84159377433416,66.5049562646005,302.29525574818405
Hotel Jaguarindia - Estação Urbeletric,Alpha Garage Full Service and Performance,100.73580475876282,60.441482855257696,274.73401297844407
Hotel Jaguarindia - Estação Urbeletric,BR-222;BR-403,303.4006853967206,182.04041123803233,1654.9128294366576
Hotel Jaguarindia - Estação Urbeletric,PG Prime Jaguar Land Rover,325.1093878207191,195.06563269243148,812.7734695517978
Hotel Jaguarindia - Estação Urbeletric,Porsche Center Fortaleza,108.27642627731828,64.96585576639097,43.31057051092731
Hotel Jaguarindia - Estação Urbeletric,Eletroposto Posto Pichilau Parnamirim - Corredor Verde Neoenergia,325.418501653519,195.25110099211142,390.50220198422284
Hotel Jaguarindia - Estação Urbeletric,Vitoria Palace Hotel,94.9455532807267,56.96733196843602,284.8366598421801
PG Prime Jaguar Land Rover,VAPT Guarabira | LM Telecom,116.28117987204371,69.76870792322623,174.42176980806556
PG Prime Jaguar Land Rover,VAPT João Pessoa | Intense Body Center,144.99349677154265,86.9960980629256,217.49024515731398
PG Prime Jaguar Land Rover,[BR SUPER CARGA] - Carajás João Pessoa,150.60172132607826,90.36103279564695,100.40114755071883
PG Prime Jaguar Land Rover,BR Super Carga - Auto Posto 405,333.2107704677073,199.92646228062438,666.4215409354146
PG Prime Jaguar Land Rover,BR Super Carga - Estação Tibau - Tibau,252.82739450636092,151.69643670381654,379.2410917595414
PG Prime Jaguar Land Rover,"SUPER SHOCK'S- NÓS VAMOS ATÉ VOCÊ, MÓVEL ",170.77676288029306,102.46605772817584,465.7548078553447
PG Prime Jaguar Land Rover,"SUPER SHOCK'S- NÓS VAMOS ATÉ VOCÊ, MÓVEL, ZAP:83981922032 ",170.18185724132525,102.10911434479515,464.13233793088705
PG Prime Jaguar Land Rover,BR Super Carga - Grid One Beberibe,376.00995439638126,225.60597263782876,376.00995439638126
PG Prime Jaguar Land Rover,BR Super Carga - Blends Conveniencia,360.48496261488486,216.2909775689309,540.7274439223273
PG Prime Jaguar Land Rover,BR Super Carga - Neto Jr Equipadora,2.2373388181496314,1.342403290889779,3.3560082272244474
PG Prime Jaguar Land Rover,BR Super Carga - STA Mercedes,1.9487491503224967,1.169249490193498,1.948749150322497
PG Prime Jaguar Land Rover,Volvo - Posto Ceaka,285.06839649941645,171.0410378996499,285.06839649941645
PG Prime Jaguar Land Rover,Audi Center,252.28939550080597,151.37363730048358,189.21704662560447
PG Prime Jaguar Land Rover,Shell Recharge - Posto Costa Dourada,271.2752693591565,162.76516161549387,108.51010774366259
PG Prime Jaguar Land Rover,BR Super Carga - Pagelar,171.31121980397202,102.78673188238321,342.62243960794405
PG Prime Jaguar Land Rover,BR Super Carga - Restaurante Carreteiro,240.39953034994957,144.23971820996974,480.7990606998992
PG Prime Jaguar Land Rover,Volvo - Posto Chabocão,350.48502776925335,210.29101666155202,175.24251388462667
PG Prime Jaguar Land Rover,DCC Energy - Posto Fortim BR,327.3003853441198,196.38023120647188,654.6007706882395
PG Prime Jaguar Land Rover,BR Super Carga - Murano Center Hotel,329.42825791641104,197.65695474984662,494.1423868746166
PG Prime Jaguar Land Rover,BR Super Carga - Bela Vista Empresarial,251.281772970149,150.7690637820894,251.28177297014904
PG Prime Jaguar Land Rover,BR Super Carga - Churrascaria Guaiba,116.43104304487622,69.85862582692573,174.64656456731433
PG Prime Jaguar Land Rover,Avenida Barão de Bonito,243.23899081822822,145.94339449093692,1972.2080336613099
PG Prime Jaguar Land Rover,Audi Center Natal,0.202186126020145,0.121311675612087,0.08087445040805799
PG Prime Jaguar Land Rover,Renault Gamboa,248.61281886213365,149.1676913172802,678.0349605330917
PG Prime Jaguar Land Rover,BR Super Carga - Estação Mossoró - Transfusão,247.46530936691457,148.47918562014874,371.19796405037187
PG Prime Jaguar Land Rover,Auto Posto e Churrascaria Mateus,365.9219453631151,219.55316721786906,3659.2194536311513
PG Prime Jaguar Land Rover,Alpha Garage Full Service and Performance,245.23294596769884,147.1397675806193,668.8171253664515
PG Prime Jaguar Land Rover,Hotel Jaguarindia - Estação Urbeletric,325.1093878207191,195.06563269243148,924.4816715281112
PG Prime Jaguar Land Rover,Posto Pichilau Pioneiro - Corredor Verde Neoenergia,399.36061115033004,239.61636669019805,479.2327333803961
PG Prime Jaguar Land Rover,Posto Pichilau Escada - Corredor Verde Neoenergia,280.9340609522238,168.56043657133426,337.12087314266853
PG Prime Jaguar Land Rover,Posto Pichilau Jaboatão - Corredor Verde Neoenergia,258.7037397911137,155.22224387466824,310.4444877493365
PG Prime Jaguar Land Rover,Posto Pichilau João Pessoa - Corredor Verde Neoenergia,150.12512852615896,90.07507711569538,180.15015423139076
PG Prime Jaguar Land Rover,Eletroposto Posto Pichilau Parnamirim - Corredor Verde Neoenergia,12.241412066119128,7.344847239671477,14.689694479342954
PG Prime Jaguar Land Rover,Vitoria Palace Hotel,249.9907558455136,149.99445350730818,749.9722675365408
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,VAPT Guarabira | LM Telecom,283.9067985837884,170.34407915027302,425.86019787568256
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,VAPT João Pessoa | Intense Body Center,276.07835184249024,165.64701110549416,414.1175277637353
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,[BR SUPER CARGA] - Carajás Tabuleiro do Martins,21.82966443629877,13.097798661779262,14.55310962419918
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,[BR SUPER CARGA] - Carajás João Pessoa,269.5076104908699,161.70456629452195,179.6717403272466
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,[BR SUPER CARGA] - CARAJÁS - ARAPIRACA,96.8834375472326,58.13006252833956,96.8834375472326
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,[BR SUPER CARGA] - VOLVO GAMA - MACEIÓ,25.54182215618548,15.325093293711287,38.31273323427822
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,BR Super Carga - Panaderia Ponta Verde,31.320588918140505,18.792353350884305,31.3205889181405
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,"SUPER SHOCK'S- NÓS VAMOS ATÉ VOCÊ, MÓVEL ",238.97993105882833,143.387958635297,651.763448342259
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,"SUPER SHOCK'S- NÓS VAMOS ATÉ VOCÊ, MÓVEL, ZAP:83981922032 ",239.56682083280668,143.740092499684,653.3640568167455
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,Volvo - Posto Real Canudos,369.94712023129006,221.96827213877404,369.94712023129006
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,BR Super Carga - Blends Conveniencia,91.27481318373256,54.76488791023954,136.91221977559883
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,BR Super Carga - Carajas Marechal Deodoro,36.45700028640864,21.874200171845185,36.45700028640864
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,BR Super Carga - STA Mercedes,398.9748601046399,239.38491606278393,398.9748601046399
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,Volvo - Posto Ralene,368.2617550820044,220.95705304920267,736.5235101640088
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,Volvo - Posto Ceaka,122.67015153188524,73.60209091913114,122.67015153188524
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,Volvo - Posto Caninde,216.36967887653938,129.82180732592363,432.73935775307876
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,BR Super Carga - Café Engenho do Queijo,86.06527959015611,51.63916775409366,129.09791938523418
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,BR Super Carga - Carajas Maceio Mangabeiras,29.688951770786822,17.813371062472093,29.688951770786822
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,Audi Center,176.39820827468256,105.83892496480954,132.2986562060119
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,Shell Recharge - Posto Costa Dourada,152.0025754300055,91.20154525800329,60.8010301720022
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,BR Super Carga - Pagelar,239.2361479034929,143.54168874209574,478.4722958069858
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,BR Super Carga - Restaurante Carreteiro,306.3340296450223,183.8004177870134,612.6680592900447
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,Volvo - Posto Chabocão,393.2189458004874,235.93136748029247,196.6094729002437
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,Volvo - Salgueiro Plaza Hotel,391.40933240363216,234.8455994421793,782.8186648072643
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,Avenida Barão de Bonito,180.61731553320556,108.37038931992333,1464.4647205395045
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,Audi Center Natal,399.4937278892477,239.6962367335486,159.79749115569908
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,Hotel Imperador,391.4551540999961,234.87309245999765,3355.329892285681
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,Magma Hotel,370.1236471783931,222.07418830703588,3172.488404386227
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,Hotel Paraiso das Aguas,370.40243180415877,222.24145908249525,3174.8779868927895
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,PG Prime Jaguar Land Rover,399.36061115033004,239.61636669019805,998.4015278758251
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,Posto Linha Verde Petrobras - Corredor Verde Neoenergia,391.3435547455539,234.80613284733232,469.61226569466464
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,Posto Petrobras Estancia - Corredor Verde Neoenergia,270.4952641869393,162.2971585121636,324.5943170243272
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,Audi Center Aracaju,216.98012702804112,130.18807621682467,86.79205081121646
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,Posto Pichilau Escada - Corredor Verde Neoenergia,129.30589126321533,77.58353475792919,155.16706951585837
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,Posto Pichilau Jaboatão - Corredor Verde Neoenergia,167.7779296360367,100.66675778162202,201.33351556324405
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,Posto Pichilau João Pessoa - Corredor Verde Neoenergia,268.0918836603266,160.85513019619594,321.7102603923919
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,Casa do Flávio da Galinha,87.8994760556173,52.73968563337038,277.57729280721253
Posto Pichilau Pioneiro - Corredor Verde Neoenergia,Eletroposto Posto Pichilau Parnamirim - Corredor Verde Neoenergia,387.78924596751114,232.6735475805067,465.3470951610134
Posto Pichilau Escada - Corredor Verde Neoenergia,VAPT Guarabira | LM Telecom,170.98454796024083,102.5907287761445,256.4768219403612
Posto Pichilau Escada - Corredor Verde Neoenergia,VAPT João Pessoa | Intense Body Center,148.28784715846004,88.97270829507602,222.43177073769004
Posto Pichilau Escada - Corredor Verde Neoenergia,[BR SUPER CARGA] - Carajás Tabuleiro do Martins,143.4992677815448,86.09956066892688,95.66617852102986
Posto Pichilau Escada - Corredor Verde Neoenergia,[BR SUPER CARGA] - Carajás João Pessoa,141.67676709211807,85.00606025527084,94.45117806141205
Posto Pichilau Escada - Corredor Verde Neoenergia,[BR SUPER CARGA] - CARAJÁS - ARAPIRACA,214.92285651259743,128.95371390755847,214.92285651259743
Posto Pichilau Escada - Corredor Verde Neoenergia,[BR SUPER CARGA] - VOLVO GAMA - MACEIÓ,145.409851408615,87.24591084516899,218.1147771129225
Posto Pichilau Escada - Corredor Verde Neoenergia,BR Super Carga - Panaderia Ponta Verde,148.02104476951658,88.81262686170996,148.02104476951658
Posto Pichilau Escada - Corredor Verde Neoenergia,"SUPER SHOCK'S- NÓS VAMOS ATÉ VOCÊ, MÓVEL ",143.4957146594998,86.0974287956999,391.35194907136315
Posto Pichilau Escada - Corredor Verde Neoenergia,"SUPER SHOCK'S- NÓS VAMOS ATÉ VOCÊ, MÓVEL, ZAP:83981922032 ",143.947073386897,86.3682440321382,392.58292741880996
Posto Pichilau Escada - Corredor Verde Neoenergia,BR Super Carga - Blends Conveniencia,142.39423183235613,85.43653909941368,213.5913477485342
Posto Pichilau Escada - Corredor Verde Neoenergia,BR Super Carga - Carajas Marechal Deodoro,161.78929668735393,97.07357801241236,161.78929668735393
Posto Pichilau Escada - Corredor Verde Neoenergia,BR Super Carga - Neto Jr Equipadora,283.0032667681816,169.80196006090898,424.50490015227246
Posto Pichilau Escada - Corredor Verde Neoenergia,BR Super Carga - STA Mercedes,280.2592202757169,168.15553216543017,280.2592202757169
Posto Pichilau Escada - Corredor Verde Neoenergia,Volvo - Posto Ceaka,81.14046584299524,48.68427950579714,81.14046584299524
Posto Pichilau Escada - Corredor Verde Neoenergia,Volvo - Posto Caninde,312.2534717121355,187.35208302728128,624.506943424271
